customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
7590-VHVEG_6495,4.19974522542548,100.14296608485664,540.1725660109205,0,0,2,1,Male,0,Yes,Yes,Yes,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_6496,13.948657472823946,89.9994017233455,1414.2875517221914,0,1,3,1,Female,0,Yes,No,No,No,No,Yes,No,No,No internet service,No,Yes
7590-VHVEG_6497,1.0,102.54086546574933,0.0,0,0,0,1,Female,1,Yes,Yes,Yes,No,Yes,No internet service,No,No,No,No,Yes
7590-VHVEG_6498,7.522360967128169,70.19454621815542,601.8479661647873,1,2,2,0,Female,0,No,No,Yes,No,No internet service,No,Yes,No,No,Yes,No
7590-VHVEG_6499,45.48814701279556,59.770489138324166,2924.747366530223,0,1,1,0,Female,0,No,No,Yes,Yes,No internet service,No,No,Yes,Yes,No internet service,Yes
7590-VHVEG_6500,6.738410153191041,86.08266686082388,494.5269761101352,2,0,0,1,Male,0,No,No,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No
7590-VHVEG_6501,2.503515813186219,42.5158180040686,226.50321760765894,2,2,0,1,Male,0,Yes,No,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes
7590-VHVEG_6502,19.299479887174847,40.56541874413409,839.0845524955936,0,1,2,1,Male,0,No,No,Yes,No phone service,Yes,No internet service,No,No,No,Yes,Yes
7590-VHVEG_6503,1.0,36.12275562079952,132.17119685020856,1,1,3,0,Female,0,No,No,Yes,No,No internet service,No,Yes,No,No,No internet service,Yes
7590-VHVEG_6504,2.6572703227746945,92.22211552412651,169.41869155898857,1,1,3,0,Male,0,Yes,No,Yes,Yes,No internet service,Yes,No,No,No,No,No
7590-VHVEG_6505,49.44939620936188,44.135485563071015,2372.9916035232286,0,1,1,1,Female,0,No,No,Yes,No phone service,No,No,Yes,No,No,Yes,Yes
7590-VHVEG_6506,44.28307268274256,90.01508521290671,3919.1775150527064,1,2,1,1,Female,0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes
7590-VHVEG_6507,72.0,68.71125709127635,5011.27492814818,0,1,2,1,Male,0,Yes,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,No
7590-VHVEG_6508,57.83055860196214,92.54349123861485,5345.51823597814,0,1,3,1,Female,0,No,No,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes
7590-VHVEG_6509,34.48222457336295,37.36544546587346,1342.1090024657283,1,2,0,0,Female,0,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,No,Yes,Yes
7590-VHVEG_6510,1.6125586103574354,49.36210858294978,0.0,2,0,0,1,Male,1,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_6511,45.81481667087344,76.34972660948861,3375.212346082203,0,1,2,0,Female,1,No,No,Yes,Yes,No internet service,Yes,No,No,No,No,No
7590-VHVEG_6512,56.028934745118846,54.226002332496165,3066.928232078735,1,0,1,0,Female,0,No,No,No,No phone service,Yes,No,Yes,No,No,No internet service,Yes
7590-VHVEG_6513,48.145774196709674,18.0,829.8986809140097,0,0,2,1,Male,1,No,No,No,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6514,21.307520573818948,30.69351368975515,613.8736308301181,2,1,2,0,Female,1,Yes,No,Yes,No,No internet service,No,Yes,No,No internet service,Yes,No
7590-VHVEG_6515,7.954215147103588,37.16858264947517,350.12873735079677,2,0,0,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6516,55.99383920251596,39.021346740989515,2035.4872857838268,0,0,0,1,Male,0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
7590-VHVEG_6517,38.96640103117783,82.04457954586573,3317.67027811126,2,1,3,1,Female,1,No,No,No,No,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_6518,72.0,73.42621727111863,5298.638932061212,0,0,0,0,Male,0,Yes,No,Yes,No phone service,No internet service,Yes,Yes,Yes,Yes,Yes,Yes
7590-VHVEG_6519,5.077158900903018,69.05561533445399,426.8892466112494,0,2,0,1,Female,0,No,No,Yes,No phone service,No,No,No,No internet service,No,No,No
7590-VHVEG_6520,7.6725043210129735,115.21672520597917,936.7356455239471,1,2,2,0,Female,0,Yes,No,Yes,Yes,No,No,Yes,No,No,No internet service,Yes
7590-VHVEG_6521,7.140032008608874,94.38061138919582,732.1303491038086,0,1,2,1,Male,0,Yes,No,Yes,No,No,No internet service,No,No,Yes,Yes,No
7590-VHVEG_6522,47.18446826597954,85.04548225502631,3892.9801292673346,1,2,2,1,Male,1,No,Yes,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No
7590-VHVEG_6523,6.20730448284704,27.618348499964384,287.90430795126446,1,2,2,0,Female,0,Yes,Yes,Yes,No phone service,Yes,No internet service,Yes,No internet service,No,Yes,Yes
7590-VHVEG_6524,2.0695663897339687,66.48849840577485,164.8937731277978,0,2,3,1,Female,0,No,No,Yes,No phone service,No,No,No,No internet service,Yes,Yes,Yes
7590-VHVEG_6525,72.0,72.46741655803166,5170.154623462529,0,0,0,1,Female,0,Yes,Yes,Yes,Yes,No internet service,No,Yes,No internet service,No,Yes,Yes
7590-VHVEG_6526,1.0,54.61931926847947,42.09033213766868,0,2,2,1,Male,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes
7590-VHVEG_6527,54.0987015775649,107.65949451956021,5860.452477260084,0,2,2,1,Male,0,Yes,No,Yes,No phone service,No,No,No,No,No,No,Yes
7590-VHVEG_6528,13.641244507608782,66.28009776434911,922.1659020081651,0,1,0,1,Female,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No,No,Yes,Yes,No
7590-VHVEG_6529,55.28188211538323,34.2912808690524,1955.4107556636393,0,2,1,0,Male,0,Yes,No,Yes,Yes,Yes,No internet service,No,No,Yes,No internet service,No
7590-VHVEG_6530,24.264855945860972,40.06556573127285,1137.5241925048258,2,2,3,0,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
7590-VHVEG_6531,69.5709569437862,120.0,8244.851188116525,2,1,1,0,Male,0,Yes,Yes,Yes,No,No internet service,No,No,Yes,No,No,Yes
7590-VHVEG_6532,72.0,54.49692556820266,3998.806091759939,0,1,3,0,Female,0,Yes,Yes,Yes,No,No,No,Yes,No,No internet service,No,No
7590-VHVEG_6533,1.0,18.0,7.270099569621063,0,0,2,1,Male,0,No,No,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,Yes
7590-VHVEG_6534,2.352217093345271,50.01638798583748,231.90387539230392,1,0,3,1,Male,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No
7590-VHVEG_6535,8.644814789133092,19.334512662904224,329.70807467166316,2,0,3,0,Female,0,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
7590-VHVEG_6536,33.19770832346169,87.93276996177,2938.7786998037186,0,1,2,1,Female,0,No,Yes,Yes,No phone service,No,No,No,No internet service,No,No internet service,Yes
7590-VHVEG_6537,65.75069075155461,18.0,1245.5931996120237,2,2,2,0,Female,0,No,No,Yes,No,No,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_6538,18.48235942792493,29.944872741579694,675.058384676966,1,2,2,1,Female,0,No,No,Yes,Yes,No,No,No internet service,No,Yes,No,Yes
7590-VHVEG_6539,28.016317890770495,65.09971401277807,1923.6781929632707,2,1,2,0,Male,0,No,No,Yes,No,No internet service,No,No,No,No,No,No
7590-VHVEG_6540,6.266121318886638,92.73450417541103,706.7627133572585,0,1,2,1,Male,0,No,No,Yes,No,No,No,Yes,No,No,No,Yes
7590-VHVEG_6541,49.03756956668345,63.264148288016756,3072.5116624187835,2,0,0,0,Female,0,No,No,Yes,No phone service,Yes,No,No,No,No,No internet service,No
7590-VHVEG_6542,72.0,33.558864055023825,2364.5499483533035,0,2,3,0,Male,0,No,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_6543,9.38379942915318,69.56407476738357,539.1579014391921,2,1,1,0,Female,0,Yes,No,Yes,No,No,No internet service,Yes,No,No,Yes,No
7590-VHVEG_6544,20.485567763672996,53.30506340059665,1072.4503887939488,0,2,2,0,Male,0,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No
7590-VHVEG_6545,2.701552534879448,93.31755433040279,243.68551578413908,1,0,0,1,Male,1,No,No,Yes,No phone service,Yes,No,No internet service,No,Yes,No,Yes
7590-VHVEG_6546,24.57060990475263,86.36970003532618,2107.796045724784,2,1,2,0,Female,1,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes
7590-VHVEG_6547,20.96188851293325,51.571013437983424,1130.2486796907872,1,1,3,0,Female,1,Yes,No,Yes,No,No internet service,No,No,No,Yes,No,Yes
7590-VHVEG_6548,4.679848328566213,84.49432026007817,447.2464632857965,1,0,3,1,Female,0,Yes,No,Yes,No phone service,No internet service,No,No internet service,No,No,Yes,Yes
7590-VHVEG_6549,17.50544955430757,71.7806403549789,1250.009550547357,0,2,2,0,Female,0,Yes,No,Yes,Yes,No internet service,Yes,No,No,Yes,No,No
7590-VHVEG_6550,12.198682681616914,99.17023666800705,1244.4233388639582,1,1,2,0,Female,0,No,No,No,No phone service,No internet service,No internet service,No,No,Yes,No,Yes
7590-VHVEG_6551,22.133723751483597,83.42953266746437,1929.2806590876621,2,1,1,0,Female,1,Yes,No,Yes,No,Yes,Yes,No,No,No,No internet service,No
7590-VHVEG_6552,26.431641448390817,78.6748931219409,1999.6279294725207,0,2,0,1,Male,1,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No
7590-VHVEG_6553,1.0,98.19898696677407,191.52103852480235,1,1,1,1,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Yes
7590-VHVEG_6554,42.93950281877105,65.38511703894002,2746.4678526628068,2,0,1,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes
7590-VHVEG_6555,37.449685856703525,45.67248860152323,1854.3283865335188,1,2,3,0,Female,0,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes
7590-VHVEG_6556,13.684744195727339,70.02099346735262,974.8437634293448,2,1,1,0,Male,0,No,No,Yes,No,No,No,No,Yes,No,No,Yes
7590-VHVEG_6557,1.6316561462902932,56.114642396786316,97.9699783684448,2,2,2,0,Female,0,No,No,No,No,No internet service,No,No internet service,No,Yes,No,No
7590-VHVEG_6558,42.186652755676256,80.1049137287425,3200.3880522425993,1,2,3,0,Male,1,No,No,Yes,No phone service,Yes,No,No,No,No,Yes,Yes
7590-VHVEG_6559,72.0,66.54860087445469,4857.2881763969235,1,0,2,0,Female,0,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,No
7590-VHVEG_6560,8.239090021447684,75.07342181051327,628.0423883139849,2,1,0,0,Male,0,Yes,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,No
7590-VHVEG_6561,11.72577647926837,34.89713167761216,426.61074161985476,2,0,1,1,Male,0,Yes,No,Yes,No,Yes,No,No,Yes,No internet service,No,No
7590-VHVEG_6562,6.093349445943623,77.70716338389062,464.1890000159276,2,1,1,0,Female,0,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes
7590-VHVEG_6563,25.806963080864257,32.86943032864477,910.7797409813529,0,2,2,1,Female,0,No,No,Yes,No,Yes,Yes,No,No,No internet service,No,No
7590-VHVEG_6564,5.046929117882526,89.04400453838375,531.9459334771464,0,1,0,1,Female,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
7590-VHVEG_6565,13.210732580310745,89.08135941472597,1225.2323648269905,1,0,2,1,Female,0,Yes,No,Yes,No phone service,No internet service,Yes,No,No,No internet service,Yes,Yes
7590-VHVEG_6566,35.82196274019759,73.69885331516974,2771.7443687589953,1,1,3,1,Male,0,No,Yes,Yes,Yes,No internet service,Yes,No,No,No,Yes,No
7590-VHVEG_6567,24.637325536990268,72.75217270881329,1720.489159370373,0,1,1,1,Female,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No internet service,No
7590-VHVEG_6568,14.65541990557318,59.408598234676994,811.3730056099264,0,2,0,0,Female,0,Yes,Yes,Yes,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes
7590-VHVEG_6569,16.354728480358848,49.91928320924059,857.0866912160952,0,2,2,0,Female,0,No,No,No,No,No,Yes,No,No,No,No,No
7590-VHVEG_6570,24.773686719878725,64.62551986426556,1667.190231184543,1,2,1,0,Male,0,No,No,Yes,Yes,No,Yes,No,No,No internet service,No,No
7590-VHVEG_6571,1.0,114.56712304022925,166.2366764528578,2,2,2,1,Female,0,No,No,Yes,No phone service,Yes,No,No,No,No,No,Yes
7590-VHVEG_6572,2.452896331472757,70.73297291970056,44.747732382974476,2,1,2,1,Female,1,No,No,Yes,No,No,No,No,No,No,Yes,No
7590-VHVEG_6573,63.92408332296866,31.35627239876076,1884.1697654189973,0,1,1,0,Male,0,No,No,No,No,No internet service,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_6574,2.4323644729126883,22.291025844021497,35.74122845297048,0,1,3,1,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No,No internet service,Yes,No
7590-VHVEG_6575,36.80737723285728,29.048141212744824,890.2586966759233,0,2,1,0,Female,1,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
7590-VHVEG_6576,72.0,55.56008549328849,4026.4158641224835,0,1,1,0,Female,1,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_6577,9.469428834794591,96.64497710915862,907.6891564082,1,2,3,1,Male,0,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_6578,13.884474684761456,39.412905340782665,455.7812873098743,0,2,0,1,Female,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
7590-VHVEG_6579,25.24394557422544,100.54366211488731,2482.944469686374,0,2,0,1,Female,0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No
7590-VHVEG_6580,64.03821995979337,69.48620979341436,4460.745915753448,0,1,3,1,Male,0,Yes,Yes,Yes,No phone service,Yes,No internet service,No,No,No,No,Yes
7590-VHVEG_6581,72.0,77.08609170695796,5400.84622639258,0,1,0,1,Male,0,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Yes,Yes,No
7590-VHVEG_6582,40.361857269631756,76.40098970959237,3023.3458386332636,0,1,0,1,Male,1,No,No,No,Yes,Yes,Yes,No internet service,No,No internet service,Yes,No
7590-VHVEG_6583,2.7180903857521583,79.76663241760946,190.47394789691688,0,1,2,0,Male,0,Yes,No,Yes,No phone service,Yes,Yes,No,Yes,Yes,Yes,No
7590-VHVEG_6584,33.18308216342477,54.71586279944609,1785.6608511517647,0,2,0,1,Female,0,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No
7590-VHVEG_6585,15.84442972390699,18.0,258.0936342200638,0,2,2,1,Female,0,No,Yes,Yes,Yes,No,No,No,No,Yes,No internet service,Yes
7590-VHVEG_6586,19.086053653385562,50.29107443835899,1095.7635606417166,0,2,1,0,Male,0,No,No,Yes,Yes,No,Yes,No,No,No,No internet service,Yes
7590-VHVEG_6587,1.511917941793505,42.80302036159557,159.57008441307318,1,1,2,0,Male,0,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,No,No,No
7590-VHVEG_6588,6.360995248300615,72.76406209260693,398.53827401528656,2,0,0,0,Female,1,No,No,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes
7590-VHVEG_6589,46.892894824720734,70.48097293725846,3201.3373813141643,1,2,3,0,Male,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No internet service,No
7590-VHVEG_6590,18.151827261936813,58.190509422869354,1014.9290456519856,1,1,0,0,Male,0,No,Yes,Yes,No,No,No,No,No,No,No,No
7590-VHVEG_6591,10.771571962431318,108.88812450175217,1295.6122865504803,2,2,2,1,Female,0,No,Yes,No,No phone service,No internet service,No,No,Yes,No,No,No
7590-VHVEG_6592,14.536178404705414,48.98178468433388,499.2770066348799,0,2,3,0,Male,0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
7590-VHVEG_6593,57.806664020451976,18.0,1048.8786266310663,0,0,1,0,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No,Yes,No,Yes
7590-VHVEG_6594,41.46895275410185,67.98641683514468,2788.5201403502206,0,2,0,0,Female,0,Yes,Yes,Yes,Yes,No,No,Yes,No,No internet service,No,No
7590-VHVEG_6595,9.536626876386032,94.72987430234868,1023.2403663091351,0,2,0,1,Male,0,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,No internet service,Yes,Yes
7590-VHVEG_6596,3.7499572621003394,72.17902194006936,368.78303011149285,1,1,3,0,Male,0,No,No,Yes,No,No,No,No internet service,No,Yes,No,Yes
7590-VHVEG_6597,8.710497705878954,56.08403764652391,341.7060685948494,0,1,3,0,Male,0,No,No,Yes,Yes,No internet service,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_6598,72.0,71.01118762850028,5232.4707627459675,2,1,3,0,Female,0,Yes,No,Yes,No phone service,No,No,Yes,No,No,Yes,No
7590-VHVEG_6599,26.138720652237577,110.97266410773761,2667.3070764213303,0,1,2,0,Male,0,No,No,Yes,No phone service,No internet service,No,Yes,No,No internet service,No,Yes
7590-VHVEG_6600,22.873645038307934,43.12179930098291,1047.580429504513,2,2,1,0,Male,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6601,27.21945397745977,65.77182960510632,1860.4783373355192,2,0,0,1,Female,0,Yes,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,Yes
7590-VHVEG_6602,13.67252726205503,81.74856940401553,1286.2262570151809,2,2,3,0,Female,0,No,No,Yes,No phone service,No internet service,No,No,No,Yes,Yes,No
7590-VHVEG_6603,49.36859259905966,71.34717976663993,3545.0443374622773,2,1,1,0,Male,0,Yes,No,No,Yes,No internet service,No,No,No,Yes,No internet service,Yes
7590-VHVEG_6604,22.225172147481153,58.80332351886837,1240.4708685474434,0,2,1,1,Female,1,Yes,Yes,Yes,No,No,No,Yes,No,No,No internet service,Yes
7590-VHVEG_6605,3.724338548930756,54.34185333895477,101.55114305564267,1,2,2,0,Female,1,No,No,Yes,Yes,Yes,No,No,Yes,No,No internet service,Yes
7590-VHVEG_6606,4.145642253230543,57.87013813270539,385.9317078171278,0,2,0,1,Male,0,No,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Yes
7590-VHVEG_6607,23.09172155833137,78.30080813556665,1977.8116073061458,2,1,1,0,Female,0,Yes,No,Yes,No,No,Yes,No,No internet service,No,No,Yes
7590-VHVEG_6608,72.0,76.84430904647121,5487.942728247035,0,1,2,1,Male,1,Yes,No,No,No,No,No internet service,No internet service,Yes,No,No,No
7590-VHVEG_6609,11.06034897670787,117.3679645962136,1300.349640980685,0,1,0,1,Female,0,Yes,No,Yes,No phone service,No internet service,Yes,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6610,61.100927165284695,26.580262150342122,1760.4092417760553,2,0,0,1,Male,0,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes
7590-VHVEG_6611,43.32985751637238,108.947667246365,4797.5937382600905,0,1,2,1,Male,1,No,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No
7590-VHVEG_6612,8.543087253060229,59.88809176438748,492.95131295457986,0,2,2,0,Male,0,No,No,Yes,Yes,No internet service,Yes,No internet service,No,No internet service,No,No
7590-VHVEG_6613,1.110525606453654,62.73532446529716,0.0,0,1,0,1,Female,1,No,No,No,No,No,Yes,No internet service,No internet service,No,Yes,No
7590-VHVEG_6614,3.2224542534629026,86.46832837898336,194.51085841226063,1,1,0,1,Female,0,No,No,Yes,No,No,Yes,No,No internet service,Yes,Yes,No
7590-VHVEG_6615,39.11312390263198,86.31021025399937,3471.197434019131,1,1,3,0,Female,1,No,No,Yes,No,Yes,No,No internet service,Yes,Yes,No,No
7590-VHVEG_6616,6.6819242716447365,93.91545084787533,590.835650629291,1,2,0,0,Male,1,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No
7590-VHVEG_6617,13.92164493874094,99.36943222302381,1342.724058666767,2,0,0,0,Male,1,No,No,Yes,No phone service,No,No,No,No,No internet service,No,No
7590-VHVEG_6618,20.89653900055573,64.00422511790049,1398.6571529935788,0,1,1,1,Female,0,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_6619,38.780641884762794,99.69077201960113,3874.1323088092636,1,2,0,0,Male,0,Yes,No,No,No,No,No,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6620,3.60513032301832,49.27109534695753,216.57272165534664,1,0,2,1,Male,0,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,No,Yes,No
7590-VHVEG_6621,15.64478981542241,57.367575606952286,865.100321506605,1,2,3,0,Female,0,No,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,No
7590-VHVEG_6622,19.911898784742213,60.449623275429026,1167.1056483367329,0,2,1,0,Male,0,No,No,Yes,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes
7590-VHVEG_6623,23.349851188016956,51.83425967758666,1136.8782499041047,0,1,3,1,Female,0,No,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Yes
7590-VHVEG_6624,51.17196311678473,66.49640810864688,3473.6485671080427,0,1,3,0,Female,0,No,No,Yes,Yes,No,Yes,No,No,No,No,No
7590-VHVEG_6625,5.650606403207138,87.41061804768532,502.4283201308928,0,2,0,1,Male,0,No,No,No,No,No internet service,Yes,No,No,Yes,Yes,No
7590-VHVEG_6626,49.48147310922269,81.2836494362912,4051.3502694012964,0,0,1,1,Female,0,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,No
7590-VHVEG_6627,35.41534826383602,49.670391669793176,1657.1205646526982,0,1,2,0,Female,0,Yes,No,Yes,No phone service,No,No internet service,Yes,No,No,No,No
7590-VHVEG_6628,24.349193995767713,47.61198212233885,1228.8841308138374,0,1,1,0,Male,0,Yes,No,Yes,No phone service,No,No,Yes,No,Yes,No,No
7590-VHVEG_6629,36.07200828216265,43.61632510651832,1604.5363958582518,0,1,2,0,Female,1,Yes,Yes,Yes,No phone service,Yes,No,No internet service,No internet service,No,Yes,Yes
7590-VHVEG_6630,15.931754994711357,67.21979555794506,1143.9596882876854,1,1,2,0,Female,0,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No
7590-VHVEG_6631,4.468840540281838,25.47891356143952,148.37513281110347,2,2,1,0,Male,0,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_6632,32.87734978344944,42.734990028696615,1433.6148307053868,0,2,0,1,Male,0,No,Yes,Yes,No phone service,No,No,No,No,Yes,No,Yes
7590-VHVEG_6633,22.312524964317664,53.5294731831224,1012.3627852206276,1,1,0,0,Female,0,Yes,No,Yes,No,No,Yes,No internet service,No,No,No internet service,No
7590-VHVEG_6634,30.597482658969053,91.38427394655884,2909.9040416114117,2,1,1,0,Female,0,No,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_6635,12.374636451003969,61.69574322072875,631.4166159226027,1,0,0,0,Female,0,No,No,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,Yes
7590-VHVEG_6636,71.21166485098149,90.14647461164644,6523.188066864735,2,2,3,0,Male,0,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Yes,No
7590-VHVEG_6637,26.5561095851347,69.68936982977435,1843.3978588264556,0,1,1,0,Female,0,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,No,No,No
7590-VHVEG_6638,2.6781355206390107,53.14252085451065,0.0,2,1,2,0,Female,0,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes
